Persuasion Technique Type,Gold Count,GPT-4 Count,0_P,0_R,0_F1,0_Support,1_P,1_R,1_F1,1_Support,Weighted_P,Weighted_R,Weighted_F1,Weighted_Support,Macro_P,Macro_R,Macro_F1,Macro_Support
Q162False,6945,1593,0.4770872567482737,0.15718717683557393,0.23646546359676415,4835.0,0.5999803671345832,0.8800575953923686,0.7135185617557787,6945.0,0.5495399436441073,0.5833616298811545,0.5177162078000201,11780.0,0.5385338119414285,0.5186223861139713,0.4749920126762714,11780.0
Q163False,6945,1457,0.38846945778997943,0.11706308169596691,0.17991099809281627,4835.0,0.5864574251671026,0.8717062634989201,0.7011813759555248,6945.0,0.5051949614770864,0.5619694397283531,0.4872304186578851,11780.0,0.48746344147854104,0.4943846725974435,0.44054618702417053,11780.0
Q164False,6945,8419,0.3081126024468464,0.5365046535677352,0.3914290025652633,4835.0,0.3332341565010414,0.16126709863210942,0.21734911701921208,6945.0,0.32292323002803347,0.31528013582342956,0.2887987135060676,11780.0,0.3206733794739439,0.34888587609992233,0.3043890597922377,11780.0
Q165False,6945,1185,0.4016877637130802,0.0984488107549121,0.15813953488372093,4835.0,0.5885795186408683,0.8979121670266379,0.7110604332953249,6945.0,0.5118714002133763,0.5697792869269949,0.48411879120533297,11780.0,0.4951336411769742,0.498180488890775,0.4345999840895229,11780.0
Q166False,6945,1257,0.42879872712808276,0.11147880041365046,0.17695338148391332,4835.0,0.5917514016915328,0.8966162706983442,0.7129608426837647,6945.0,0.5248688735494037,0.5743633276740238,0.4929611758839955,11780.0,0.5102750644098077,0.5040475355559974,0.44495711208383903,11780.0
Q167False,6945,1277,0.3617854346123727,0.09555325749741468,0.1511780104712042,4835.0,0.583642768732743,0.8826493880489561,0.7026593305823017,6945.0,0.4925833281154264,0.5595925297113752,0.47630855106301845,11780.0,0.4727141016725579,0.4891013227731854,0.4269186705267529,11780.0
Q168False,6945,5565,0.32776280323450135,0.37724922440537745,0.3507692307692308,4835.0,0.515526950925181,0.4613390928725702,0.4869300911854103,6945.0,0.43846076636792836,0.4268251273344652,0.43104403345092573,11780.0,0.42164487707984116,0.4192941586389738,0.41884966097732057,11780.0
Q169False,6945,10044,0.39565909996017523,0.821923474663909,0.534175683849721,4835.0,0.5040322580645161,0.1259899208063355,0.20158967860845525,6945.0,0.4595514244962234,0.41162988115449917,0.3380967529158848,11780.0,0.4498456790123457,0.4739566977351223,0.3678826812290881,11780.0
Q170False,6945,9607,0.3884667429998959,0.7718717683557395,0.516825924387204,4835.0,0.49240681086056143,0.15406767458603313,0.23470059223513928,6945.0,0.4497455011741168,0.40764006791171475,0.35049651591554953,11780.0,0.44043677693022865,0.4629697214708863,0.37576325831117163,11780.0
Q171False,6945,9427,0.3871857430783919,0.7549120992761117,0.5118496704529519,4835.0,0.49638759031024227,0.1681785457163427,0.2512368251236825,6945.0,0.4515666283946228,0.40899830220713074,0.35820313303259743,11780.0,0.4417866666943171,0.4615453224962272,0.3815432477883172,11780.0
Q172False,6945,11621,0.4075380776181052,0.9795243019648397,0.5755955274671852,4835.0,0.37735849056603776,0.008639308855291577,0.016891891891891893,6945.0,0.389745443316186,0.4071307300509338,0.24620700887037605,11780.0,0.39244828409207144,0.4940818054100657,0.29624370967953856,11780.0
Q173False,6945,9481,0.39046514080793165,0.7656670113753878,0.5171835708298408,4835.0,0.507177033492823,0.16789056875449965,0.2522717438338382,6945.0,0.4592736378110361,0.4132427843803056,0.36100253190902265,11780.0,0.4488210871503773,0.4667787900649437,0.3847276573318395,11780.0
Q174False,6945,9677,0.39030691329957634,0.7811789038262668,0.5205347298787211,4835.0,0.4969091773656681,0.15046796256299497,0.23099027409372236,6945.0,0.4531551920719878,0.4093378607809847,0.34983131345878765,11780.0,0.4436080453326222,0.4658234331946309,0.37576250198622174,11780.0
Q175False,6945,10809,0.3835692478490147,0.8574974146845915,0.530043467143953,4835.0,0.29042224510813597,0.04060475161987041,0.07124810510358767,6945.0,0.32865363375432854,0.3758913412563667,0.2595567278086103,11780.0,0.33699574647857533,0.44905108315223097,0.30064578612377035,11780.0
Q176False,6945,8943,0.3766074024376607,0.6965873836608066,0.48889534039773547,4835.0,0.4829044765597462,0.19726421886249101,0.28010631772643635,6945.0,0.4392757538619293,0.40220713073005093,0.365801981955276,11780.0,0.4297559394987035,0.4469258012616488,0.38450082906208594,11780.0
Q177False,6945,9877,0.387263339070568,0.7911065149948294,0.5199836867862968,4835.0,0.46925906463478717,0.12858171346292296,0.2018535262206148,6945.0,0.43560462209633216,0.40050933786078097,0.3324273230232525,11780.0,0.4282612018526776,0.45984411422887617,0.3609186065034558,11780.0
Q178False,6945,2960,0.3875,0.23722854188210962,0.2942912123155869,4835.0,0.581859410430839,0.7389488840892728,0.6510624801776086,6945.0,0.5020862568287077,0.5330220713073005,0.5046287721884002,11780.0,0.4846797052154195,0.48808871298569123,0.4726768462465978,11780.0
Q179False,6945,1987,0.5420231504781077,0.22275077559462256,0.31574318381706246,4835.0,0.6162565097518635,0.8689704823614111,0.7211136336479866,6945.0,0.585788063903934,0.6037351443123938,0.5547328081019324,11780.0,0.5791398301149856,0.5458606289780168,0.5184284087325246,11780.0
Q180False,6945,6769,0.5597577190131482,0.7836608066184074,0.6530506721820062,4835.0,0.7912592296946718,0.5709143268538517,0.6632653061224489,6945.0,0.6962414194955915,0.6582342954159592,0.6590727972003741,11780.0,0.6755084743539099,0.6772875667361296,0.6581579891522276,11780.0
Q181False,6945,863,0.5724217844727694,0.10217166494312306,0.1733941733941734,4835.0,0.6023632866172025,0.9468682505399568,0.7363117232112865,6945.0,0.5900740537760876,0.6001697792869269,0.5052670412617328,11780.0,0.5873925355449859,0.5245199577415399,0.45485294830272993,11780.0
Q182False,6945,11635,0.4130640309411259,0.9940020682523267,0.5836065573770491,4835.0,0.8,0.016702663786897047,0.03272214386459802,6945.0,0.6411854490322872,0.4178268251273345,0.25882792818825684,11780.0,0.606532015470563,0.5053523660196119,0.3081643506208236,11780.0
Q183False,6945,413,0.5835351089588378,0.04984488107549121,0.09184451219512195,4835.0,0.5958476291017859,0.9752339812814975,0.739733508082132,6945.0,0.5907940607748629,0.5954159592529711,0.4738130246259611,11780.0,0.5896913690303118,0.5125394311784943,0.41578901013862696,11780.0
Q184False,6945,755,0.623841059602649,0.09741468459152017,0.16851520572450807,4835.0,0.604172335600907,0.9591072714182866,0.7413466889259877,6945.0,0.6122451947306542,0.6054329371816638,0.506232918019438,11780.0,0.614006697601778,0.5282609780049033,0.45493094732524786,11780.0
Q185False,6945,630,0.5682539682539682,0.07404343329886245,0.13101555352241537,4835.0,0.59847533632287,0.9608351331893449,0.7375518098922355,6945.0,0.5860712349125865,0.5968590831918505,0.48860420381854447,11780.0,0.583364652288419,0.5174392832441037,0.4342836817073254,11780.0
Q186False,6945,828,0.6485507246376812,0.1110651499482937,0.18965212784743068,4835.0,0.6075602629656683,0.9580993520518358,0.7435883108900934,6945.0,0.6243844465127126,0.6104414261460102,0.5162299539281856,11780.0,0.6280554938016747,0.5345822510000647,0.466620219368762,11780.0
Q187False,6945,11542,0.4008837289897765,0.9569803516028955,0.565060755938206,4835.0,0.12605042016806722,0.004319654427645789,0.008353055826256438,6945.0,0.23885339539327644,0.39533106960950765,0.2368489582066704,11780.0,0.2634670745789218,0.48065000301527067,0.28670690588223124,11780.0
Q188False,6945,11450,0.39746724890829693,0.9412616339193381,0.5589192508443352,4835.0,0.1393939393939394,0.0066234701223902084,0.012646048109965636,6945.0,0.245317916601233,0.3902376910016978,0.23685920050560888,11780.0,0.26843059415111814,0.47394255202086416,0.28578264947715043,11780.0
Q189False,6945,1418,0.7045133991537377,0.20661840744570836,0.3195266272189349,4835.0,0.6298011966801775,0.9396688264938805,0.7541457213844109,6945.0,0.6604661796139351,0.6387945670628183,0.5757600405448459,11780.0,0.6671572979169575,0.5731436169697944,0.536836174301673,11780.0
Q190False,6945,1365,0.7040293040293041,0.19875904860392968,0.31,4835.0,0.6280364858377341,0.9418286537077034,0.7535714285714287,6945.0,0.6592270865131366,0.6368421052631579,0.5715113388309485,11780.0,0.666032894933519,0.5702938511558165,0.5317857142857143,11780.0
Q191False,6945,1365,0.701098901098901,0.19793174767321614,0.30870967741935484,4835.0,0.627652424387902,0.9412526997840173,0.753110599078341,6945.0,0.6577979010345641,0.6361629881154499,0.5707100510120254,11780.0,0.6643756627434015,0.5695922237286167,0.5309101382488479,11780.0
Q192False,6945,11093,0.3914180113585144,0.8980351602895553,0.5452034153691613,4835.0,0.2823871906841339,0.027933765298776097,0.050838574423480075,6945.0,0.32713795621559655,0.38505942275042443,0.253746384777671,11780.0,0.3369026010213242,0.4629844627941657,0.29802099489632067,11780.0
Q193False,6945,1353,0.7036215816703622,0.1968976215098242,0.3076923076923077,4835.0,0.6276014193919631,0.942260619150468,0.753396269859544,6945.0,0.6588032432133604,0.6363327674023769,0.5704608999886962,11780.0,0.6656115005311627,0.5695791203301461,0.5305442887759259,11780.0
Q194False,6945,10472,0.37032085561497324,0.8020682523267839,0.5066962827464558,4835.0,0.268348623853211,0.05053995680345572,0.08505997818974917,6945.0,0.3102022520848002,0.35899830220713075,0.25811698434693736,11780.0,0.3193347397340921,0.4263041045651198,0.2958781304681025,11780.0
Q195False,6945,1291,0.19907048799380325,0.0531540847983454,0.08390466862553053,4835.0,0.563542759080942,0.8511159107271419,0.6781002638522428,6945.0,0.4139482403452615,0.5235993208828523,0.4342177763377135,11780.0,0.3813066235373726,0.45213499776274363,0.3810024662388867,11780.0
Q196False,6945,1737,0.19919401266551526,0.07156153050672182,0.10529519172245892,4835.0,0.5530220053768794,0.7997120230381569,0.6538733223451848,6945.0,0.407796339438047,0.5008488964346349,0.42871413205988096,11780.0,0.37610800902119734,0.4356367767724394,0.37958425703382187,11780.0
Q197False,6945,1498,0.24365821094793058,0.07549120992761117,0.11526922469603663,4835.0,0.5652596771056215,0.8368610511159107,0.6747547454577117,6945.0,0.43326111268521106,0.5243633276740237,0.44511871040824663,11780.0,0.40445894402677607,0.4561761305217609,0.3950119850768742,11780.0
Q198False,6945,6979,0.2556240149018484,0.36897621509824197,0.30201455899779917,4835.0,0.36450739429285567,0.251979841612671,0.297973778307509,6945.0,0.3198171447720135,0.3,0.29963228209677495,11780.0,0.31006570459735205,0.31047802835545646,0.29999416865265405,11780.0
Q199False,6945,1324,0.2107250755287009,0.05770423991726991,0.09059912323429127,4835.0,0.5642693190512624,0.849532037437005,0.6781219470145394,6945.0,0.41916011553414995,0.5245331069609508,0.43697824132884333,11780.0,0.38749719728998167,0.45361813867713746,0.38436053512441537,11780.0
Q200False,6945,1331,0.1893313298271976,0.052119958634953466,0.0817385663314953,4835.0,0.5613934347784477,0.8446364290856732,0.674485454754513,6945.0,0.40868373380737005,0.5193548387096775,0.43119757652655966,11780.0,0.37536238230282265,0.4483781938603133,0.3781120105430042,11780.0
Q201False,6945,938,0.12046908315565032,0.023371251292657703,0.03914775679889139,4835.0,0.5644714997232982,0.8812095032397408,0.6881430258053635,6945.0,0.3822345146549979,0.5291171477079796,0.4217684820323335,11780.0,0.3424702914394743,0.45229037726619925,0.3636453913021274,11780.0
Q202False,6945,1316,0.20592705167173253,0.056049638055842815,0.0881157535360104,4835.0,0.5638379204892966,0.849532037437005,0.6778103279912688,6945.0,0.41693647305865805,0.5238539898132428,0.435775245861288,11780.0,0.38488248608051456,0.4527908377464239,0.38296304076363963,11780.0
Q203False,6945,2674,0.2636499626028422,0.14581178903826267,0.18777467039552537,4835.0,0.5464528882055787,0.7164866810655147,0.620023674537412,6945.0,0.43037885210292753,0.482258064516129,0.4426107768272234,11780.0,0.40505142540421046,0.4311492350518887,0.40389917246646867,11780.0
Q204False,6945,1156,0.17387543252595156,0.041571871768355736,0.0671006509764647,4835.0,0.5638177710843374,0.8624910007199424,0.6818828618589562,6945.0,0.4037692815317232,0.5255517826825127,0.42955077445514916,11780.0,0.3688466018051445,0.4520314362441491,0.37449175641771043,11780.0
Q205False,6945,7734,0.47724334109128524,0.7633919338159255,0.5873180046145279,4835.0,0.7172516065249629,0.41785457163426926,0.5280684196160494,6945.0,0.618742271773534,0.5596774193548387,0.5523869037813842,11780.0,0.597247473808124,0.5906232527250974,0.5576932121152887,11780.0
Q206False,6945,11630,0.40868443680137573,0.9830403309203722,0.5773458852110538,4835.0,0.4533333333333333,0.009791216702663787,0.01916842847075405,6945.0,0.435007576564911,0.40925297113752124,0.24826757985779557,11780.0,0.4310088850673545,0.496415773811518,0.2982571568409039,11780.0
Q207False,6945,10962,0.3926290822842547,0.8901758014477766,0.5449135911882003,4835.0,0.3508557457212714,0.04132469402447804,0.0739404869251578,6945.0,0.3680012535550595,0.3897283531409168,0.26724735951529455,11780.0,0.37174241400276303,0.46575024773612733,0.309427039056679,11780.0
Q208False,6945,9746,0.4540324235583829,0.9152016546018614,0.606954255538029,4835.0,0.7984267453294002,0.23383729301655867,0.3617329323978171,6945.0,0.657073048745116,0.5134974533106961,0.46238192198889727,11780.0,0.6262295844438915,0.5745194738092101,0.48434359396792304,11780.0
Q209False,6945,10136,0.43981846882399367,0.9220268872802482,0.5955513993721194,4835.0,0.7706812652068127,0.1824334053275738,0.29502852485737574,6945.0,0.6348814672007915,0.4859932088285229,0.4183755620627056,11780.0,0.6052498670154032,0.552230146303911,0.4452899621147476,11780.0
Q210False,6945,8231,0.5371157818005102,0.9143743536711478,0.6767181999081585,4835.0,0.8833474218089603,0.4514038876889849,0.5974842767295597,6945.0,0.7412396137070201,0.6414261460101868,0.6300051611581272,11780.0,0.7102316018047352,0.6828891206800664,0.6371012383188591,11780.0
Q211False,6945,8114,0.5425191027853093,0.9104446742502585,0.6798980616263804,4835.0,0.8818876159301691,0.46551475881929444,0.6093676373574592,6945.0,0.7425967194059419,0.6481324278438031,0.6383162452810784,11780.0,0.7122033593577393,0.6879797165347765,0.6446328494919198,11780.0
Q212False,6945,7792,0.5550564681724846,0.8945191313340227,0.68503999366437,4835.0,0.8721163490471414,0.5007919366450684,0.6362389097228575,6945.0,0.7419818393672631,0.6623938879456707,0.656268896213283,11780.0,0.7135864086098129,0.6976555339895456,0.6606394516936137,11780.0
Q213False,6945,8374,0.5351086696919035,0.926783867631851,0.6784767961238549,4835.0,0.896065766294774,0.4394528437724982,0.5897014781180563,6945.0,0.7479140207875687,0.6394736842105263,0.6261385462469218,11780.0,0.7155872179933387,0.6831183557021746,0.6340891371209556,11780.0
Q214False,6945,7704,0.5573727933541017,0.8881075491209928,0.6849031023207592,4835.0,0.8672718351324828,0.5089992800575954,0.6415025859722348,6945.0,0.7400764304636822,0.6646010186757215,0.6593159557977963,11780.0,0.7123223142432923,0.6985534145892941,0.663202844146497,11780.0
Q215False,6945,8118,0.5422517861542252,0.9104446742502585,0.6796881031421291,4835.0,0.8817586018569088,0.46493880489560835,0.6088432167436598,6945.0,0.7424109402336087,0.6477928692699491,0.6379208929521997,11780.0,0.7120051940055669,0.6876917395729334,0.6442656599428944,11780.0
Q216False,6945,8190,0.5429792429792429,0.919751809720786,0.6828406909788867,4835.0,0.8919220055710306,0.4610511159107271,0.6078785002373042,6945.0,0.7487014404495286,0.6493208828522921,0.6386460887123085,11780.0,0.7174506242751368,0.6904014628157565,0.6453595956080954,11780.0
Q217False,6945,8290,0.5382388419782871,0.9228541882109618,0.6799238095238095,4835.0,0.8931232091690544,0.4488120950323974,0.5974125539051269,6945.0,0.7474639633823517,0.6433786078098472,0.6312785913343569,11780.0,0.7156810255736707,0.6858331416216796,0.6386681817144682,11780.0
Q218False,6945,1491,0.4533869885982562,0.13981385729058945,0.21372115080619664,4835.0,0.5957819030032073,0.8826493880489561,0.7113844725542532,6945.0,0.5373371312589001,0.5777589134125637,0.5071228290354202,11780.0,0.5245844458007318,0.5112316226697727,0.4625528116802249,11780.0
Q219False,6945,1798,0.5005561735261401,0.18614270941054809,0.27137042062415195,4835.0,0.6057904227609697,0.8706983441324694,0.7144798251314468,6945.0,0.5625979274256215,0.5897283531409168,0.5326093692067634,11780.0,0.5531732981435549,0.5284205267715087,0.4929251228777994,11780.0
Q220False,6945,1591,0.4732872407291012,0.15573940020682522,0.2343604108309991,4835.0,0.5993718716262636,0.879337652987761,0.7128516400140072,6945.0,0.547621515905739,0.5823429541595926,0.516459017509776,11780.0,0.5363295561776824,0.5175385265972932,0.4736060254225032,11780.0
Q221False,6945,1984,0.5428427419354839,0.22275077559462256,0.3158820941487022,4835.0,0.6163740302164149,0.8694024478041756,0.7213428110626604,6945.0,0.5861937433880362,0.6039898132427843,0.5549249361663117,11780.0,0.5796083860759493,0.5460766116993991,0.5186124526056813,11780.0
Q222False,6945,1582,0.4747155499367889,0.15532574974146846,0.23406576281751593,4835.0,0.5995293194744068,0.8803455723542116,0.7132940558828678,6945.0,0.5483005779027275,0.58276740237691,0.5165989118276066,11780.0,0.5371224347055978,0.5178356610478401,0.47367990935019183,11780.0
Q223False,6945,967,0.13340227507755947,0.026680455015511893,0.04446742502585316,4835.0,0.5647831314158883,0.879337652987761,0.6878026804820363,6945.0,0.3877265575282975,0.5293718166383701,0.42375124074259274,11780.0,0.3490927032467239,0.45300905400163644,0.36613505275394476,11780.0
Q224False,6945,11660,0.41149228130360205,0.9923474663908997,0.581752046074568,4835.0,0.6916666666666667,0.011951043916486681,0.023496107572540694,6945.0,0.5766714923686687,0.4143463497453311,0.25262747112579215,11780.0,0.5515794739851343,0.5021492551536931,0.30262407682355436,11780.0
Q225False,6945,753,0.11288180610889774,0.017580144777662874,0.030422333571939863,4835.0,0.5692391402920105,0.9038156947444205,0.6985310482973515,6945.0,0.38193118521770236,0.5400679117147708,0.4243115546048757,11780.0,0.34106047320045413,0.4606979197610417,0.3644766909346457,11780.0
Q226False,6945,7685,0.45920624593363696,0.7298862461220269,0.5637380191693291,4835.0,0.6810744810744811,0.4015838732901368,0.5052536231884057,6945.0,0.5900105662267747,0.5363327674023769,0.5292580420821039,11780.0,0.5701403635040591,0.5657350597060818,0.5344958211788674,11780.0
Q227False,6945,11780,0.4104414261460102,1.0,0.5820042130604876,4835.0,0.0,0.0,0.0,6945.0,0.16846216429677074,0.4104414261460102,0.23887863923153288,11780.0,0.2052207130730051,0.5,0.2910021065302438,11780.0
Q228False,6945,8818,0.4742572011794058,0.8649431230610134,0.6126126126126127,4835.0,0.7795408507765024,0.33246940244780415,0.46613505602099514,6945.0,0.6542397942568111,0.5510186757215619,0.5262555132468415,11780.0,0.6268990259779541,0.5987062627544087,0.539373834316804,11780.0
Q229False,6945,8551,0.48427084551514443,0.8564632885211996,0.6187061108620946,4835.0,0.7850727779498297,0.3650107991360691,0.4983290741104776,6945.0,0.6616112038138615,0.566723259762309,0.5477367967500419,11780.0,0.634671811732487,0.6107370438286344,0.5585175924862861,11780.0
Q230False,6945,10218,0.44118222744176944,0.9323681489141675,0.5989503753404638,4835.0,0.7906530089628682,0.17782577393808496,0.29034912425061715,6945.0,0.6472157229989877,0.4875212224108659,0.4170118618583768,11780.0,0.6159176182023188,0.5550969614261263,0.4446497497955405,11780.0
Q231False,6945,8589,0.48387472348352545,0.8595656670113754,0.6191895113230036,4835.0,0.7872140394860545,0.361699064074874,0.49565903709550113,6945.0,0.6627110180198212,0.566044142614601,0.5463610611099302,11780.0,0.63554438148479,0.6106323655431247,0.5574242742092523,11780.0
Q232False,6945,8470,0.48370720188902006,0.8473629782833506,0.615858699736941,4835.0,0.7770392749244713,0.3703383729301656,0.5016089712335446,6945.0,0.6566436405334352,0.5661290322580645,0.5485017927372731,11780.0,0.6303732384067458,0.6088506756067581,0.5587338354852428,11780.0
Q233False,6945,8338,0.4857279923242984,0.8376421923474664,0.6148941015713961,4835.0,0.7719349215572342,0.3825773938084953,0.51160103976124,6945.0,0.6544637413499979,0.5693548387096774,0.5539967913615885,11780.0,0.6288314569407663,0.6101097930779809,0.563247570666318,11780.0
Q234False,6945,7528,0.47848034006376194,0.7449844881075491,0.5827064628326458,4835.0,0.7100188146754468,0.4347012239020878,0.539251585246048,6945.0,0.6149858329481551,0.5620543293718167,0.5570872671756916,11780.0,0.5942495773696044,0.5898428560048184,0.5609790240393469,11780.0
Q235False,6945,8743,0.4658584010065195,0.8423991726990693,0.5999410811607011,4835.0,0.7490945011524531,0.3275737940964723,0.45582047685834504,6945.0,0.632842672272522,0.5388794567062818,0.5149735432252288,11780.0,0.6074764510794863,0.5849864833977708,0.527880779009523,11780.0
Q236False,6945,10604,0.4342700867597133,0.9524301964839711,0.5965412267633914,4835.0,0.8044217687074829,0.13621310295176386,0.23297623445388502,6945.0,0.652496184478496,0.47122241086587435,0.38219836839416205,11780.0,0.6193459277335981,0.5443216497178675,0.4147587306086382,11780.0
Q237False,6945,9406,0.46130129704443973,0.8974146845915202,0.6093673197106945,4835.0,0.7910699241786016,0.27041036717062633,0.40304753728940873,6945.0,0.6557192185594444,0.5277589134125636,0.48772972302853573,11780.0,0.6261856106115207,0.5839125258810732,0.5062074285000516,11780.0
Q238False,6945,10334,0.41484420359976776,0.886659772492244,0.5652317225921287,4835.0,0.6210235131396957,0.1293016558675306,0.21403885115004168,6945.0,0.536398983290328,0.4401528013582343,0.3581829541570443,11780.0,0.5179338583697317,0.5079807141798873,0.3896352868710852,11780.0
Q239False,6945,10031,0.3756355298574419,0.7793174767321613,0.5069285618189157,4835.0,0.389937106918239,0.09820014398848093,0.15688980906372213,6945.0,0.3840671472332684,0.3777589134125637,0.3005602139509344,11780.0,0.3827863183878405,0.43875881036032116,0.33190918544131887,11780.0
Q240False,6945,10929,0.41797053710312015,0.9447776628748707,0.5795483379852829,4835.0,0.6862514688601645,0.08408927285817135,0.14982042072857876,6945.0,0.5761378606220228,0.43735144312393887,0.32619855994217506,11780.0,0.5521110029816423,0.514433467866521,0.3646843793569309,11780.0
Q241False,6945,9936,0.3965378421900161,0.8148914167528438,0.5334777604766096,4835.0,0.514642082429501,0.13664506839452845,0.21595175787916715,6945.0,0.4661672096317158,0.41502546689303904,0.34627758322370317,11780.0,0.45558996230975857,0.4757682425736861,0.3747147591778883,11780.0
Q242False,6945,8899,0.46713113833014946,0.8597724922440537,0.6053589631571283,4835.0,0.7646650468587296,0.3172066234701224,0.44840219824954203,6945.0,0.6425448051154626,0.5398981324278438,0.5128237566814758,11780.0,0.6158980925944395,0.5884895578570881,0.5268805807033352,11780.0
Q243False,6945,10529,0.3893057270396049,0.8477766287487073,0.533585003905233,4835.0,0.4116706634692246,0.07415406767458603,0.12567105905319667,6945.0,0.4024911670653866,0.39168081494057727,0.2930958403231114,11780.0,0.40048819525441476,0.46096534821164664,0.3296280314792148,11780.0
Q244False,6945,4429,0.36148114698577555,0.3311271975180972,0.34563903281519864,4835.0,0.5600598558019317,0.5928005759539237,0.575965304980414,6945.0,0.47855492735319527,0.48539898132427844,0.4814298613540289,11780.0,0.46077050139385367,0.4619638867360104,0.46080216889780634,11780.0
Q245False,6945,11046,0.42060474379866014,0.9609100310237849,0.5851016938479945,4835.0,0.7425068119891008,0.07847372210223182,0.14194556582888396,6945.0,0.6103848680416661,0.44066213921901526,0.32383519901839153,11780.0,0.5815557778938805,0.5196918765630084,0.3635236298384392,11780.0
Q246False,6945,6506,0.41807562250230557,0.562564632885212,0.47967551362313726,4835.0,0.5989761092150171,0.4548596112311015,0.5170635894917751,6945.0,0.5247270554581445,0.49906621392190154,0.5017179743113961,11780.0,0.5085258658586613,0.5087121220581567,0.4983695515574562,11780.0
Q247False,6945,3958,0.4183931278423446,0.3425025853154085,0.3766632548618219,4835.0,0.5935822040398875,0.6685385169186465,0.62883456355387,6945.0,0.5216773497601659,0.5347198641765705,0.5253330119812001,11780.0,0.505987665941116,0.5055205511170275,0.502748909207846,11780.0
Q248False,6945,9172,0.39140863497601397,0.7425025853154085,0.512600842435925,4835.0,0.5226226993865031,0.19625629949604032,0.28535538574269864,6945.0,0.4687670116594475,0.42045840407470286,0.3786263350730679,11780.0,0.4570156671812585,0.4693794424057244,0.39897811408931183,11780.0
Q249False,6945,11765,0.4104547386315342,0.9987590486039297,0.5818072289156626,4835.0,0.6,0.0012958963282937365,0.002586206896551724,6945.0,0.5222027726047087,0.4106960950764007,0.24032250922782514,11780.0,0.5052273693157671,0.5000274724661117,0.2921967179061072,11780.0
Q250False,6945,11605,0.4111158983196898,0.9867631851085833,0.5804136253041363,4835.0,0.6342857142857142,0.015982721382289417,0.03117977528089888,6945.0,0.5426875767478765,0.41443123938879456,0.2566080999721003,11780.0,0.522700806302702,0.5013729532454364,0.3057967002925176,11780.0
Q251False,6945,11096,0.40969718817591927,0.9402275077559462,0.5707111920155671,4835.0,0.577485380116959,0.05687544996400288,0.1035522348931708,6945.0,0.5086181553262181,0.4194397283531409,0.29529362349136995,11780.0,0.49359128414643916,0.49855147885997453,0.33713171345436893,11780.0
Q252False,6945,11171,0.4217169456628771,0.9743536711478801,0.5886542546545046,4835.0,0.7963875205254516,0.06983441324694024,0.12840879004500927,6945.0,0.642607195443911,0.4410865874363328,0.3173125949165636,11780.0,0.6090522330941643,0.5220940421974102,0.35853152234975694,11780.0
Q253False,6945,11524,0.415827837556404,0.9911065149948294,0.585854881105202,4835.0,0.83203125,0.030669546436285097,0.05915845021524788,6945.0,0.6612041278298144,0.42487266553480474,0.27533648445573417,11780.0,0.623929543778202,0.5108880307155572,0.32250666566022496,11780.0
Q254False,6945,11322,0.41830065359477125,0.9795243019648397,0.5862474469270286,4835.0,0.7838427947598253,0.05169186465082793,0.0969877076860732,6945.0,0.6338091570235743,0.4325127334465195,0.29780017281595594,11780.0,0.6010717241772983,0.5156080833078338,0.3416175773065509,11780.0
Q255False,6945,11264,0.4040305397727273,0.9412616339193381,0.5653767314740046,4835.0,0.4496124031007752,0.033405327573794094,0.06219005495241924,6945.0,0.4309037181100187,0.4060271646859083,0.2687187120816098,11780.0,0.42682147143675125,0.48733348074656613,0.3137833932132119,11780.0
Q256False,6945,7858,0.4885467039959277,0.7940020682523268,0.6049003387694004,4835.0,0.74604793472718,0.4213102951763859,0.5385110886169135,6945.0,0.640358762351492,0.5742784380305602,0.5657599871302645,11780.0,0.6172973193615539,0.6076561817143563,0.5717057136931569,11780.0
Q257False,6945,8057,0.5394067270696289,0.8988624612202689,0.6742165684145206,4835.0,0.8686543110394843,0.465658747300216,0.6062992125984252,6945.0,0.7335174631197686,0.6434634974533107,0.6341753089796495,11780.0,0.7040305190545566,0.6822606042602425,0.6402578905064729,11780.0
Q258False,6945,7428,0.5701400107700593,0.8759048603929679,0.6906955883552149,4835.0,0.8621323529411765,0.5402447804175666,0.6642471452598036,6945.0,0.7422865995967494,0.6780135823429542,0.6751026819632258,11780.0,0.7161361818556179,0.7080748204052673,0.6774713668075092,11780.0
Q259False,6945,6695,0.5890963405526513,0.8157187176835574,0.6841283607979185,4835.0,0.8247787610619469,0.6038876889848812,0.6972568578553616,6945.0,0.7280449322705679,0.6908319185059423,0.6918683787999509,11780.0,0.706937550807299,0.7098032033342193,0.6906926093266401,11780.0
Q260False,6945,7803,0.5490196078431373,0.8860392967942089,0.6779553726855516,4835.0,0.8614533568016093,0.49330453563714904,0.6273576268082769,6945.0,0.7332176033029495,0.6544991511035654,0.6481250377859189,11780.0,0.7052364823223733,0.689671916215679,0.6526564997469142,11780.0
Q261False,6945,7715,0.5495787427090084,0.8769389865563598,0.6756972111553785,4835.0,0.8536285362853628,0.4996400287976962,0.6303360581289738,6945.0,0.728833905390484,0.6544991511035654,0.6489541544687587,11780.0,0.7016036394971856,0.688289507677028,0.6530166346421762,11780.0
Q262False,6945,6548,0.22846670739156993,0.3094105480868666,0.26284810682596854,4835.0,0.3618119266055046,0.27257019438444924,0.3109140182310914,6945.0,0.3070815246615849,0.2876910016977929,0.29118577700496495,11780.0,0.29513931699853724,0.2909903712356579,0.28688106252852996,11780.0
