,Appeal_to_Authority,Appeal_to_Popularity,Appeal_to_Values,Appeal_to_Fear-Prejudice,Flag_Waving,Causal_Oversimplification,False_Dilemma-No_Choice,Consequential_Oversimplification,Straw_Man,Red_Herring,Whataboutism,Slogans,Appeal_to_Time,Conversation_Killer,Loaded_Language,Repetition,Exaggeration-Minimisation,Obfuscation-Vagueness-Confusion,Name_Calling-Labeling,Doubt,Guilt_by_Association,Appeal_to_Hypocrisy,Questioning_the_Reputation,None,mean_importance
Q187,0.001047817646506561,0.0006757361169062621,0.0,0.0019006416231998134,0.002162431123902153,0.0017280114782260345,0.0014182847050344095,0.0,0.00012005768299032298,0.00202017584484705,0.005433030656340226,0.0018101472019057402,0.0,0.0009395903014386062,0.0011882753056150861,0.0015733558604325124,0.0021290194553377196,0.00044546546035527135,0.0015385649553619402,0.0015443970101650774,0.0015324089063109547,0.002460105296102903,0.0,0.00047359871327268504,0.0013392131393438053
Q188,0.0012771572743243433,0.0008374472801834092,0.0,0.0018362033690585836,0.001605428763259664,0.0013859709132868713,0.0014496684868598694,0.0,0.0013723192586770402,0.0008023447767762206,0.0004650845544434234,0.002477338846845988,0.0,0.0005567307523989626,0.0011493382947816856,0.0015732523873497404,0.0017846457682304936,0.0003339002267573709,0.0015644674047575002,0.0014634362220373124,0.004702694922444248,0.0026961443995796664,0.0,0.0007456993615088,0.0012533030526483831
Q189,0.0012953046119142878,0.0011354057989380276,0.0,0.0016037461418639356,0.001553530198888829,0.00198326603936041,0.0017739632421617147,0.0,0.0025416112723562014,0.0014760561607842415,0.0025867716918376157,0.00190018151317954,0.0,0.0008721389840515273,0.0012818419443793067,0.0017647378438787635,0.0020289583832280235,0.0002687310497699922,0.0017918206315052484,0.001684775239784198,0.004445394379882494,0.002511061781322976,0.0,0.0007000631294560473,0.001466640001605974
Q190,0.0014839506093067406,0.0024506839121343407,0.0,0.0015023440942312323,0.0016757912256213628,0.002209442747748119,0.0020942376124849765,0.0,0.0014733740362225408,0.0010879974923174007,0.0017588822641042578,0.0015566646428215743,0.0,0.0010799008927434414,0.0014242112420074478,0.0016832687850458574,0.0025321964527849575,7.443265242936881e-06,0.001873287866109511,0.0012264180750279914,0.0029956566120251838,0.0030545925056245796,0.0,0.0007035123028431962,0.0014114106931853185
Q191,0.0012658063242406551,0.0012550798741046048,0.0,0.0018105877640194,0.0022786106207853775,0.0018742287563096047,0.002278329303660975,0.0,0.0032504146073031623,0.0009798018073633357,0.001922487087983116,0.0016831878294329688,0.0,0.0015475496185208377,0.0020121044618899146,0.0015559640132342856,0.001987692541935217,0.0003857202036634482,0.0014124760388445254,0.0015843068755912273,0.002281039751166239,0.0034457630996705788,0.0,0.0006946187524955258,0.0014794070555089586
Q192,0.00201756996662697,0.0026566900117590076,0.0,0.0035716665889299727,0.001960234744325225,0.0026636992975370027,0.0021803498906613184,0.0,0.005719618974465884,0.00381864048666246,0.002935900182027292,0.002643396188940372,0.0,0.0013775541463472876,0.0017823886429629919,0.0020994105657113835,0.0018110984324692936,0.00028258055096376885,0.0023726888710114257,0.0021766626793745377,0.003413201503877572,0.004708822791820017,0.0,0.0017370090667316444,0.0021637159826335597
Q193,0.0014944014286247557,0.0010974159764557288,0.0,0.0012665773964957775,0.0014502707912730662,0.002423256847688995,0.002409723039747897,0.0,0.0028643762322785394,0.00109590378706059,0.0005858477208319583,0.0025081922102659178,0.0,0.000826713498619428,0.0011486726819006539,0.001934783278132988,0.002026586198076678,0.0002077812664070242,0.0015089083384043122,0.0012188936445746005,0.0018827421641308066,0.0030293048118863325,0.0,0.0006520536551662945,0.0013180168736675974
Q194,0.004750041358901245,0.0044694889986792085,0.0,0.0062361305029303375,0.004798312040617129,0.00428562130974124,0.0048028959515173065,0.0,0.005904419251329202,0.003033175172869288,0.0017136287167982883,0.003534424433370651,0.0,0.00623859366735929,0.0038731501626913718,0.004783461230886522,0.004621882331243041,0.005269518637247663,0.003953276423977544,0.004537458882804389,0.0038373904882217868,0.004398685601824879,0.0,0.003750523044319934,0.00369966992530543
Q195,0.0020882747080322416,0.0022590410698995994,0.0,0.001549718868355427,0.0018288176442602501,0.001090687543450798,0.004305220805269844,0.0,0.0,0.0008750329567748158,0.00360141401775417,0.0022631695072848203,0.0,0.0014644719500818079,0.000903527141290188,0.0018481081414914496,0.0015829112060680647,0.0036333880250222,0.0013106377128153284,0.0005515515471753189,0.0008464240694626751,0.004856411754347789,0.0,0.0012503906324955929,0.0015878833042221828
Q196,0.0020885329002304767,0.00233542534045867,0.0,0.0012255766249730652,0.002128861955938185,0.0007318857583457796,0.0018850160087161242,0.0,0.0011736643780150887,0.0035614455329067065,0.0002635830286540269,0.0021307895838296466,0.0,0.003875438050872234,0.00109719020323745,0.0016755507887904473,0.0014483479176373765,0.005992279259251896,0.0007808249601794095,0.0002774069367661066,0.0,0.0007245252583900987,0.0,0.0013807304640495155,0.001449044789635096
Q197,0.002172900628165268,0.0025001997775527117,0.0,0.002713675174289895,0.0021273187031171474,0.00213170544276782,0.002917992801437656,0.0,0.0005405119153333979,0.0006864736650597444,0.0,0.002708427877227694,0.0,0.0017613198695486483,0.0013016786121543946,0.0022260097038044628,0.0013693732627859387,0.004577599471329166,0.0014314832619834333,0.0007567794177766657,0.001233359540186743,0.003383509958061847,0.0,0.0012221009134263652,0.0015734341665003748
Q198,0.00429737804133063,0.004907508554474933,0.0,0.0025890014224805497,0.0025496655582248774,0.003180336325774086,0.0029365968777651896,0.0,0.0015956306993249907,0.00436830449118901,0.0017952230272078392,0.002908840002624519,0.0,0.0044102201303889334,0.00440324301721762,0.003161935542264122,0.002891189324595534,0.004769342593849115,0.0024907501063230926,0.002612852358420531,0.0013059005844323027,0.0005849816888558846,0.0,0.0037356039410057986,0.002562271011989565
Q199,0.0023215810338064373,0.0012575782182371845,0.0,0.0016348585681420415,0.0016282152422302707,0.001183656644015897,0.0028424791436697833,0.0,6.958621602207919e-05,0.0009014640459706397,0.003303257614286954,0.0028940113800623004,0.0,0.0025592264612951388,0.0009352222220416393,0.001677189003116612,0.0013615738784714582,0.002978482170277601,0.0016139582855043994,0.0005479183776862428,0.0009672458284413449,0.004884871672873728,0.0,0.0012032987693976816,0.0015319031156478928
Q200,0.0009186605589471433,0.001548229804629767,0.0,0.0008797465753092802,0.0007156820550831782,5.612237527833395e-05,0.002011136745951647,0.0,0.0,0.00042162005410393335,0.00029454270869276155,0.0020932426058960668,0.0,0.002017383288186593,0.000673523537847652,0.0007842057270627648,0.0006630227440857041,0.0010574162028948555,0.0004897915702979978,9.001928644241743e-05,0.0,0.0,0.0,0.0009138342701092705,0.0006511741712841402
Q201,0.0008008054003600998,0.0023386935429475157,0.0,0.0002565316507499993,0.0011731866874381202,0.0014810043658510252,0.0007833398968672056,0.0,0.00013661878179653381,0.001394230703907628,0.0,6.656858745810372e-05,0.0,0.0005667006405254229,0.0006170109177261174,0.0008281264286453641,0.0009516207216661577,0.003859476280404304,0.0008240755309242262,0.0006815127697965327,0.0,0.0,0.0,0.0007908589929670927,0.000731265079167977
Q202,0.0032046858638043697,0.00039474931075651726,0.0,0.001240967444639633,0.001162820479469029,0.0003018814099994869,0.0052948532555861325,0.0,0.0006555289929060799,0.0006896520891742635,0.0,0.002237056194779671,0.0,0.0009328346702001517,0.0007965583010538361,0.0016985106986597812,0.0012230830975422313,0.0018049458106408288,0.0010253883177101732,0.0004245317159268567,0.0019719712412401267,0.004064136219448151,0.0,0.0011225378021671268,0.0012602788714876853
Q203,0.003345438998392607,0.001402504693524252,0.0,0.0016046031446007468,0.0022748850058472193,0.0004900142932585978,0.0036119499405135574,0.0,0.002687269124481884,0.002172810282153286,0.0,0.0031012406478363903,0.0,0.004911866169095337,0.0012403403781650697,0.0024182595673190605,0.001979531993249213,0.004478518386733326,0.0009381631346623142,0.0003137846436366494,0.0,0.0005886043711905239,0.0,0.0018533420866567996,0.0016422136192215345
Q204,0.0020505601306164615,0.0006436749788422077,0.0,0.0012987964037143012,0.0008186646256892794,0.000803269890274809,0.0030373056926875125,0.0,0.0,4.96722280309694e-05,0.000268495332101525,0.001714292418668443,0.0,0.0003637470187139856,0.0005650043232827143,0.0007483538112766871,0.0007497533619854335,0.0010436227620596234,0.0010956112924031993,0.0001766689718787738,0.00021371012187720636,0.0011470702729080948,0.0,0.0008657676912748415,0.000735585055345253
Q205,0.004650590296745895,0.004173534148184225,0.0,0.0037742563225990683,0.0034699053985643084,0.00225104613259135,0.003316043008873997,0.0,0.00438104598213199,0.005363787063565784,0.005191234404479409,0.0034367899358322468,0.0,0.004559931490472632,0.003060835744124682,0.003917371637654596,0.003280964871097325,0.0046038337964881175,0.0033538955799461406,0.003977846887143652,0.005084228881247915,0.0016592345347083072,0.0,0.004581163749482627,0.0032536474944139283
Q206,0.007531761425819916,0.006683845013811794,0.0,0.007407981983376524,0.006240545714944507,0.006143148418685289,0.005391672322978614,0.0,0.0031372948803100945,0.003476018773599309,0.004515190802684241,0.004602359740562535,0.0,0.006482875378966583,0.005296093320147847,0.006563022375171135,0.007027250100579335,0.008719803471985763,0.005796620143232719,0.005863064133465992,0.00658128989159102,0.004864207408866073,0.0,0.004752461874517329,0.0048781877989706925
Q207,0.008492790211293802,0.005540303690531727,0.0,0.007244688345000903,0.007472475269302887,0.006944882769856899,0.006627330628070941,0.0,0.011372524609428843,0.004306541799162238,0.009584102687678852,0.004674360802452678,0.0,0.00596978814832445,0.005232431132487499,0.0067367063974505155,0.0072642462765914635,0.013262238409554962,0.005652245262168948,0.006328690499972164,0.008496271486129085,0.007203809423508926,0.0,0.004228440938111714,0.005943119532794981
Q208,0.0037821682656339413,0.0024112096800480995,0.0,0.0028448461696993503,0.002638083153665274,0.0024319008640543444,0.002701106947200249,0.0,0.0038788448747475814,0.0034213683005317407,0.0006265706294650326,0.0028578609208674754,0.0,0.004589221512631341,0.00261997647407693,0.003726540816340253,0.0027797266981648885,0.004595576911050395,0.002779309337394715,0.003673076909238975,0.0012142516140499437,0.001214064572595037,0.0,0.003174640522115067,0.0024150143822321093
Q209,0.005036478129290033,0.006025128277682503,0.0,0.003841083009745005,0.0038748846529768123,0.002979497355586051,0.0035753711484937,0.0,0.005079146523045317,0.005020659724734854,0.0005776753254400528,0.004983983531545878,0.0,0.0069021977223240605,0.003949910621402091,0.005169319132649619,0.0037406017791887045,0.005810941941848947,0.0032303841268003512,0.004447133238604455,0.002678726533387579,0.0024484838129763633,0.0,0.004173010525205636,0.0034810257130386667
Q210,0.0016721054687239278,0.0027333040980005723,0.0,0.0019268097721244649,0.0016932890479456329,0.0007820389863860778,0.0017633633645072287,0.0,0.0032186764996520625,0.0023404566992917624,0.0013930393195119998,0.0016393141403914626,0.0,0.0027978427894315,0.00405399056743633,0.002004984249628351,0.0020958159819921655,0.0038449338074420967,0.001398848211425949,0.001766045366690108,2.006668218864804e-05,0.0013457959471936092,0.0,0.011601015838708772,0.002087155701611363
Q211,0.0031154626010903414,0.0025354435912018037,0.0,0.0018464757618816996,0.00203555878761377,0.0008899026224051875,0.0014390646811291382,0.0,0.0028402175444202198,0.004102593684106815,0.0005193617378865819,0.0018504476528154385,0.0,0.0022645638392450873,0.003711378881348148,0.00264055029452009,0.002596428809974925,0.0038396323648423316,0.0016458423255204526,0.002509522986092984,0.00036793501276879465,0.0004695760076820495,0.0,0.02134366653423687,0.002606817738365947
Q212,0.0019852228250662836,0.0029260625109921107,0.0,0.004324308413810857,0.0027333436342028066,0.002630468110060537,0.002562702967344341,0.0,0.003115886422848604,0.002808839533371759,0.0024056413350108997,0.0017799242377093372,0.0,0.001899215841628063,0.009462268082058677,0.003979488230127851,0.003197075155726761,0.001628768676958651,0.002811878149256434,0.0019266043882824784,0.0014434383385730238,0.0005911091741044473,0.0,0.021565987979843514,0.003157426416957393
Q213,0.002785909194117739,0.0035927668586588695,0.0,0.0012675743980659028,0.0019614620116179342,0.0003058328006464161,0.0010887160291787072,0.0,0.0004917914124458977,0.0014915088048562163,0.0,0.0015206427752993727,0.0,0.003052901601778951,0.0019345873797365762,0.0023430203989043856,0.001544578792213921,0.00589336539186083,0.0009633861435957665,0.0012301605299765172,0.00029348445052008787,0.0003769970192159307,0.0,0.023554797536524917,0.0023205618137172894
Q214,0.0022822299750229085,0.0010112439173156366,0.0,0.004808889642459382,0.0025912606831191946,0.002351005179895806,0.0030459183709294953,0.0,0.0012140273634822767,0.0015447573866934703,0.00266852106762632,0.002425798092412147,0.0,0.0021061115071078764,0.004083839279648509,0.0024523425133714393,0.002751528917691269,0.00215861644364077,0.006066616507051587,0.00296404335066775,0.0008273132828399304,0.0010488747332322032,0.0,0.0036965086903702287,0.0021708102876907584
Q215,0.0020748618367218167,0.0037010474918837575,0.0,0.0015667359226675063,0.0017253770556725676,0.0010719705297895384,0.0015524744396503043,0.0,0.0057798613703977176,0.0031665365500438115,0.00033634153649255935,0.0015919415664935562,0.0,0.0016137971168043719,0.0022794830042528243,0.0017063376201816591,0.0014132982723965017,0.00429425783665125,0.0014496025960628964,0.0015008151473343795,0.0002569419560599572,0.00039128889773717296,0.0,0.0053396542400324645,0.001783859374471942
Q216,0.0017684546312158479,0.0040487223944126885,0.0,0.0007687562605154133,0.0018074900232558028,0.0003248059193091242,0.001048453949800019,0.0,0.0003934553549722589,0.0013326988293430528,0.0009854779765133246,0.0018454131077932355,0.0,0.0037709572916479906,0.0015624758136146334,0.0020649908664344117,0.0011542163099887586,0.005297342221554054,0.0009732123012447133,0.001327466489577339,0.0001062743357402937,0.0006359914938432058,0.0,0.007450583091048571,0.0016111349442426974
Q217,0.00234298812090673,0.0033104884722660486,0.0,0.0008630472013422466,0.0011461609895145545,0.00040381766503451357,0.001204574613262422,0.0,0.0015562623972035644,0.0014439680300341409,0.0011106015147658251,0.0017121433168589323,0.0,0.001722328114673185,0.0023639929074788933,0.0017654801904648867,0.0012430656007395412,0.004308957687237329,0.0011173772752914842,0.0010915513219149574,0.0002714683954944651,0.00014131349680950652,0.0,0.008726198325587346,0.0015769077348700238
Q218,0.0023257772057877603,0.0038085850711790737,0.0,0.0027927572175857366,0.0018546293703197688,0.003959391568156955,0.004408351645047314,0.0,0.005369357648284021,0.002230754332799202,0.00537117932365111,0.0016525567162741618,0.0,0.002513261568866358,0.0019671194616969812,0.004488644462423913,0.0021581001423003196,0.0010650890862381863,0.002380870014833562,0.0029929499570823938,0.0019385797679589887,0.0012235581823067515,0.0,0.0016688313239348847,0.0023404310027803103
Q219,0.0018762867535975977,0.0015695242495383172,0.0,0.0023609420286955884,0.002980114122938136,0.0038747628712217062,0.003575789432077649,0.0,0.0015277369007684555,0.0022313838743073934,0.004768369617525884,0.00400840222639939,0.0,0.003170285906488215,0.00198933911719496,0.009875399168014429,0.0034176114997969196,0.004518911677042926,0.002200813109164498,0.003190974070638633,0.0026974259396665735,0.0021139901038137276,0.0,0.0016701865637629163,0.0026507603846939137
Q220,0.002458267445060519,0.0029500189995570456,0.0,0.0032702288010995344,0.002521125419869694,0.004202973141984106,0.0033838725769353983,0.0,0.005065440653675995,0.0015634946978988012,0.002207715180068658,0.0017681432625833043,0.0,0.0033233352310771923,0.001723329041071973,0.004291009773889382,0.002701811887019338,0.0031433384123495116,0.0021371253769431418,0.00206359972101699,0.0028066117445829,0.0012826157866688984,0.0,0.0015330424991216766,0.0022665458188530856
Q221,0.0028274335697617793,0.0027194412404889716,0.0,0.002534884500370442,0.004226576760004429,0.005173062411216925,0.0042916628253229895,0.0,0.0051428631923219024,0.0034086410395643973,0.0027285883601488484,0.003403748189204963,0.0,0.004270474087620313,0.002423995926691958,0.005705650957120993,0.0032861867223941176,0.0015615162650937488,0.002608233935656209,0.003068536066026509,0.004501544388213725,0.0036192710512587653,0.0,0.0019170884648918528,0.0028924749980572435
Q222,0.0026337098337113393,0.0016054406414120522,0.0,0.002747900483012838,0.0021875556837904083,0.004233827161682115,0.0037921256285309694,0.0,0.00259171556747097,0.0007862111291638849,0.0034790623820407478,0.003337574886666203,0.0,0.00406875032664417,0.0015258234369469991,0.003678675470409562,0.0030800901672210345,0.0021733080585103594,0.001983415378578264,0.002305119439327012,0.0013218449168059393,0.0014313748079331104,0.0,0.0014441647633909563,0.002100320423468706
Q223,0.0005604604241101323,0.0015089833055177706,0.0,0.002712930118578059,0.0017673337073307333,0.0004946701955895345,0.011887048759807112,0.0,0.006561449904632304,0.0023593963052823378,0.00022769796966088987,0.0026995137091847697,0.0,0.0019577687677468534,0.0007000603566457135,0.0011811882570932,0.0005543159950054921,0.0,0.000539505003326981,0.001056242346200547,0.0015161874441432396,0.0,0.0,0.0008403253037307256,0.0016302115780660997
Q224,0.0039150938375460236,0.0025318191794958585,0.0,0.00471446842178176,0.0032041811715677014,0.005242756652899665,0.009375904457903563,0.0,0.011210939572467432,0.005515072666042256,0.0026535598106857583,0.0037772322189723847,0.0,0.004131159034207679,0.003019117946793356,0.0037096076471247585,0.005104019974820106,0.003614655105129589,0.0035091825651453125,0.0032555322144810998,0.005962411118332542,0.0014157044162620988,0.0,0.0024333523953993,0.0036789904336274274
Q225,5.04616202308896e-05,8.663344492230913e-05,0.0,0.00194986750348392,0.0023215272902719765,0.002060915752579054,0.0032929221491799954,0.0,0.005089375501368644,0.0034790089465648083,0.0,0.0028633991165221027,0.0,0.0010929901151048892,0.0006364712110549092,0.0011212681747749835,0.0011956476678454866,0.002633053275073716,0.0006693593964489433,0.0020532209616213088,0.0,0.0,0.0,0.0007243076241709001,0.001305017906300785
Q226,0.005123317766852538,0.004900570485052297,0.0,0.004056538416755825,0.003237924947029392,0.003709792970698731,0.0040200845430811045,0.0,0.0033930417844457526,0.006400879516476902,0.005074896355909995,0.0058007562966315394,0.0,0.0036046013754198435,0.0036802956182988384,0.004765485928084944,0.004173671681930918,0.004516217594470872,0.0037291645778700917,0.0035168993295903077,0.006277469110849278,0.0026028719397078637,0.0,0.0038795206415222177,0.0036026667033616355
Q227,0.003038672417618394,0.003808800611942421,0.0,0.0031533700027813884,0.0035848171633567415,0.004646422758147805,0.006109152444359276,0.0,0.005411339252470351,0.003066569568637884,0.0015462682516521917,0.002407500063482729,0.0,0.0024072777377764838,0.002265528352090293,0.0032254357141202404,0.0031230295071875574,0.00571753204117051,0.002685217704531421,0.002541928670710437,0.0033092986927491354,0.0019034758182926363,0.0,0.001829191591440765,0.0027408678485216103
Q228,0.003960511163082545,0.0015976479442538507,0.0,0.0025159301987209386,0.0011908574918801955,0.002867946141354036,0.002610805813999059,0.0,0.003210847618562407,0.0033713480845820733,0.0,0.0011957627910576623,0.0,0.004081425916792784,0.0019200029185187145,0.002620740227790187,0.0018133016610116393,0.0035107693193301348,0.0015281616932686698,0.0032740524833944286,6.24877271750529e-05,0.000967052206686585,0.0,0.0021906844342611752,0.0018537639931550892
Q229,0.004557633622278069,0.005076494780606092,0.0,0.004890839553154241,0.00436548667725291,0.002978944662637405,0.003015919766520153,0.0,0.0034877897216079295,0.002113648540754608,0.00358633002718389,0.003417640343851267,0.0,0.0024581772831888107,0.0035707763777115746,0.0036205865396905846,0.003929670760743012,0.0022552376565664325,0.0037921511187259354,0.0034251778327945726,0.001719628633601209,0.0015487495604896144,0.0,0.005162827479655752,0.002873904622458919
Q230,0.0015636707989066397,0.0020762826249283773,0.0,0.0016694732663173535,0.000993850325916214,0.0004349902201378206,0.0021698343955816805,0.0,0.000647438472139265,0.002071787940123045,0.0,0.0013424674279000285,0.0,0.004092680017417894,0.00114463003101325,0.0015377912889971937,0.0010927941243632222,0.002135241004122072,0.000942507336468045,0.0021031110936199126,0.0,8.512522016276776e-05,0.0,0.0015151011618801716,0.001150782364583123
Q231,0.004324736472931917,0.005239739418085124,0.0,0.007679469915533278,0.0049893680854923165,0.0034877833283590994,0.00304272680237182,0.0,0.0026575299072868746,0.00298598862304217,0.006905455475253034,0.0032074889138636563,0.0,0.0038238591944727046,0.0033663274565211483,0.0042900172173369515,0.003854262351655051,0.0020420098248748754,0.0032457419239586426,0.0034560838729919387,0.002539748755567177,0.0027858845941594454,0.0,0.0036172756818980013,0.003230895742318968
Q232,0.00497405167045638,0.0030473336919907717,0.0,0.004165982057937657,0.004346665315490917,0.004369340531562727,0.0036290726172745957,0.0,0.0017484291059110427,0.004171027344459648,0.002063137350318968,0.0032728636799312805,0.0,0.002634068924960799,0.003533440910060624,0.004571964189172605,0.004190643221343529,0.007946090958838876,0.00368612535333171,0.0036090807323583864,0.005092676436267783,0.004573276385509664,0.0,0.0031976922287421782,0.0032842901127466723
Q233,0.003319308215181229,0.003617635423568286,0.0,0.003978068553446162,0.005211579603814369,0.004388845794781157,0.0030075586369046232,0.0,0.0059016521765368245,0.006178448414600257,0.005625985482557954,0.004853961314485319,0.0,0.004045815504849788,0.0036642274704812906,0.004215798681648708,0.003834773787319237,0.002827589260161081,0.00385113818832617,0.0038976810117470504,0.0042426317959868435,0.0036807654509892406,0.0,0.0030708779526724818,0.0034755976133357524
Q234,0.004455989487988608,0.0026709002218593602,0.0,0.004043125574836495,0.003440266447536289,0.006371372803525351,0.0033079385148919865,0.0,0.00465351277939539,0.005456484066204256,0.0027900197104317524,0.0033803949755341605,0.0,0.003206760605128039,0.003254132681571251,0.004320498850188337,0.004828373129247402,0.0036626174442890456,0.004282042074993034,0.003264687403971857,0.013874886903191648,0.005228627849263193,0.0,0.0030842761756374004,0.003732371154153536
Q235,0.004805815277053579,0.0032479171007683176,0.0,0.004196489614655268,0.006209080594208233,0.00459984017938946,0.004413659303345379,0.0,0.0019801815463027523,0.005160471847597142,0.001567633571422673,0.0030437505171513044,0.0,0.004558266555902113,0.002990393929580552,0.0035977255142452236,0.00319279198122553,0.004539326599433758,0.002871150161831581,0.003028887325119493,0.0013537432635766504,0.0053033199515248935,0.0,0.0031179756636849727,0.0030741008540841196
Q236,0.0004056635971934815,0.0017018466913315488,0.0,0.001124308066045016,0.0007249906173029261,0.0008500490815836755,0.0012216981640288253,0.0,0.0020686314420141866,0.0008754417359668594,0.00037093716740035514,0.0006685513941146738,0.0,0.003547340573336334,0.0007301892059072109,0.0011779558454486714,0.0007221460503208723,0.0003702649869078148,0.0005633241291391082,0.0009687613111909608,2.2890876780819862e-05,0.0,0.0,0.0008870112971759177,0.0007917500930495525
Q237,0.004163150932276547,0.00519029659108618,0.0,0.0033576222259419646,0.004572392931385381,0.004179996488950089,0.004188765318569984,0.0,0.004585793137091338,0.004624471235582087,0.00518695295971736,0.004578065905723318,0.0,0.0040147755904837564,0.003692317346115649,0.005032457383355674,0.0043167099160196796,0.0045411467551076685,0.004069134074654891,0.0043061311439301355,0.0074786521787026765,0.006642502079284484,0.0,0.0033614532685794906,0.003836782810939932
Q238,0.0010242642514884104,0.001773552995681094,0.0,0.0024482198940856638,0.0022954689370785594,0.0023854287425959823,0.0029880751446263293,0.0,0.0026218100755421125,0.002495516486504859,0.0001551961520185636,0.002751800497812964,0.0,0.004737279447631176,0.001870475241724609,0.002499802988319028,0.0021952183987412606,0.0007259899335002669,0.0021189741142360317,0.002421894351908946,0.002459710353777596,0.002040447229227607,0.0,0.0015580396499811483,0.0018152985369367589
Q239,0.006549749852909777,0.006856834337553756,0.0,0.005218647081875995,0.005725556301002261,0.003543792243155654,0.005563632303864404,0.0,0.006148225303845441,0.004798978297184744,0.004859959533266621,0.00565364000234062,0.0,0.006092162882751984,0.004180822667089003,0.005542251967367646,0.0052077967783232225,0.007208858155727939,0.004352059464995468,0.004380373698116323,0.006337059258908857,0.008091935629310857,0.0,0.004517550187868345,0.004617911914477455
Q240,0.00468841539155306,0.0033497466947271614,0.0,0.005813914966637754,0.007033959719827732,0.006615221508404528,0.0050606921431602895,0.0,0.0057792056797730295,0.0064404334397016524,0.009510373914950259,0.005006073923496675,0.0,0.004408882575287679,0.004295090338301304,0.005675831674650415,0.006399987164853833,0.00458012152559512,0.004975314532308042,0.0058812453015001185,0.011371203377724228,0.006638981395481342,0.0,0.003756878918047815,0.004886732257749251
Q241,0.004644535974235585,0.00889627279566265,0.0,0.004213227649704001,0.004366578264430174,0.003426665505085532,0.0050237404413466845,0.0,0.0012628865532553386,0.004946810721674493,0.00392441352115278,0.006005235180854433,0.0,0.007204964782139369,0.00457057603006699,0.005141366986537562,0.004325571675623296,0.007827927124715967,0.003983141844555573,0.0036837230664816816,0.0022955377034364873,0.004977031506329273,0.0,0.0040668809650797385,0.0039494620121819845
Q242,0.0024857980233873155,0.0010453782691119795,0.0,0.0027716658022708196,0.0022809767510535927,0.0033342982146834076,0.0027306490105272535,0.0,0.0010348903242913725,0.0028483833343192293,0.0037594198140956567,0.0020842762812504113,0.0,0.0032200905077214882,0.0026099563839123725,0.002619296191749869,0.002955050152424011,0.004269179808249792,0.003447049840338505,0.005441088380878165,0.0032380241297461625,0.0030712408214302878,0.0,0.002828274998031189,0.0024197911266447035
Q243,0.0038866132744990443,0.003670061855301266,0.0,0.004544103711229242,0.004986326690176627,0.006852259442102059,0.005273570836640132,0.0,0.004155331946513514,0.005312108286271392,0.0061818570560988545,0.004943059419455776,0.0,0.005383665848513539,0.004026718863135503,0.0044143984613319795,0.004717934135974377,0.0043453299759154485,0.00440196295862077,0.004542872118001972,0.005199883732967718,0.005681690481862128,0.0,0.003615861476131287,0.004005650440447609
Q244,0.0053630834006776215,0.0034576707346858524,0.0,0.0035798543903503275,0.0036591081662937326,0.0037275345426280287,0.0031451437478027637,0.0,0.002534085278129496,0.0058600704661984915,0.0038032672109436657,0.0030796257325229224,0.0,0.002412258697038676,0.0033208615720574904,0.004086986625069122,0.004360050781471814,0.0038361007796200125,0.003760252410944371,0.003717022325703057,0.003241646063148305,0.0071921462111967,0.0,0.0030985522408972475,0.0032181383907241537
Q245,0.0021463378454151007,0.0026699756681910114,0.0,0.0015645840597025625,0.0015731089939216084,0.000594880058291803,0.001152319851672166,0.0,0.000628459745221977,0.0007721064451713633,0.0,0.0023684079448054287,0.0,0.002549592883272248,0.0012460252340011158,0.0011896307410887012,0.0013260328639715172,0.0006459882043543049,0.0012480405149105968,0.0016035206024204338,0.0008198899205701913,0.000657755680865566,0.0,0.0012090630822130547,0.0010819050141691977
Q246,0.004188065573367756,0.004571604722572317,0.0,0.004026392265407018,0.004050900402601281,0.0036845595975338445,0.003284890457322642,0.0,0.0038431597549947703,0.005446615455098166,0.004125302838278685,0.004121424582275605,0.0,0.003689154298710912,0.003374771558979339,0.004304237838109244,0.0041769048494554725,0.003998876637427876,0.004156042804039487,0.0037940935721127856,0.0049868297033795585,0.004370595690306388,0.0,0.0030991594540625295,0.0033872325856681533
Q247,0.010722978127717607,0.00452485330141437,0.0,0.003872043431295445,0.005757689355496627,0.003008628624600132,0.004657552148289529,0.0,0.004907478463693164,0.002649820275066275,0.0016772253840649904,0.005476125002927293,0.0,0.004241357386278343,0.0036837819848150634,0.0045025495131206465,0.005582288175219557,0.005120879150740082,0.0036003189984169315,0.0032336956750979467,0.004907509565297563,0.0047148371368519555,0.0,0.0034581824491712286,0.0037624914228989483
Q248,0.007554903148412378,0.005619806242348798,0.0,0.004531163224060054,0.006063148432495674,0.0034897844780866867,0.006469976443495475,0.0,0.008181719389648824,0.008414789750281431,0.010362726820932203,0.007658698404373987,0.0,0.0050591908540385325,0.0048543359997821394,0.004424398259278466,0.005011782000065985,0.007206962066456932,0.00431288184103673,0.0039719258257434826,0.0038098682568064295,0.003932228204305923,0.0,0.004680218585420053,0.004817104509461258
